Carrier,Product,NSPA,TX,OK,PA,WI,OHM,OH-FR,AZ,MO,WV,TN,IA,KS-M,KS-B,TX-M,AR,IN-M,IN-MD,IL-M,IL-MD,Rule Type,Error or Warning,Rule to Enact,Error or Warning Message to Display,"Run in Quote, Application?","Unacceptable Driver/
Unacceptable Vehicle Indicators",Comments/Changes
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Underwriting,Warning,"If policy status = Cancelled and Cancel Reason = Non-Payment of Premium AND current date is on or after policy expiration date AND Submit Payment is clicked, trigger pop up warning",This payment does not guarantee reinstatement or renewal of coverage. Please contact the Underwriting Department with any questions.,Policy,,JAO 12/21/2023 - Add new pop-up confirmation BEFORE Submit Payment pop up - Issue #4364
Validation Rules - Validation Rules Run specifically on State Driver's License Formats,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrier,Product,NSPA,,,,,,,,,,,,,,,,,,,,Rule Type,Error or Warning,Rule to Enact,Error or Warning Message to Display,"Run in Quick Quote, Quote, Application?",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,AL: License Format = 1-8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,AK: License Format = 1-7Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,AZ: 1 Alpha + 8 Numberic OR 9 Numberic,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,AR: 4-9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,CA: 1Alpha+7Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,CO: 9Numeric or 1Alpha+3-6Numeric or 2Alpha+2-5Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,CT: 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,DE: 1-7Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,DC: 7Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,FL: 1Alpha+12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,GA: 7-9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,HI: 1 Alpha+8Numeric OR 9 Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,ID: 2Alpha+6Numeric+1Alpha or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,IL: 1Alpha+11Numeric or 1Alpha+12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,IN: 1Alpha+9Numeric or 10Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,AF 3/27/25: Added per NTSI License Format List
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,IA: 9Numeric or 3Numeric+2Alpha+4Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,KS: 1Alpha+1Numeric+1Alpha+1Numeric+1Alpha or 1Alpha+8Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,KY: 1Alpha+8Numeric or 1Alpha+9Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,LA: 1-9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,ME: 7Numeric or 7Numeric+1Alpha or 8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MD: 1Alpha+12Numeric or 2Alpha+11Numeric,State Driver's License format is incorrect.,"Quote, Application",,JAO 10/31/2023 - PRISPROD-1992
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MA: 1Alpha+8Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MI1Alpha+10Numeric or 1Alpha+12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MN: 1Alpha+12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MS: 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MO: 1Alpha+5-9Numeric or 1Alpha+6Numeric+R or 8Numeric+2Alpha or 9Numeric+1Alpha or 9Numeric or 3Numeric+1Alpha+6Numeric,State Driver's License format is incorrect.,"Quote, Application",,JAO 12/28/23 - PRISPROD-2180
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,MT: 1Alpha+8Numeric or 13Numeric or 9Numeric or 14Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NE: 1Alpha+6-8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NV: 9Numeric or 10Numeric or 12Numeric or X+8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"NH: 2Numeric+3Alpha+5Numeric
3Alpha+8Numeric",State Driver's License format is incorrect.,"Quote, Application",,JAO 10/31/2023 - PRISPROD-1983
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NJ: 1Alpha+14Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NM: 8Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NY: 1Alpha+7Numeric or 1Alpha+18Numeric or 8Numeric or 9Numeric or 16Numeric or 8Alpha,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,NC: 1-12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,ND: 3Alpha+6Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,OH: 1Alpha+4-8Numeric or 2Alpha+3-7Numeric or 8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,OK: 1Alpha+9Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,OR: 1-9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,PA: 8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,RI: 7Numeric or 1Alpha+6Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,SC: 5-11Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,SD: 6-10Numeric or 12Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,TN: 7-9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,TX: 7-8Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,UT: 4-10Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,VT: 8Numeric or 7Numeric+A,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,VA: 1Alpha+8-to-11Numeric or 9Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,"WA: 1-7Alpha+any combination of Alpha, Numeric, or * for a total of 12 characters",State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,WV: 7Numeric or 1-2Alpha+5-6Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,WI: 1Alpha+13Numeric,State Driver's License format is incorrect.,"Quote, Application",,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Validation,Error,WY: 9-10Numeric,State Driver's License format is incorrect.,"Quote, Application",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-Renewal Validations (These run when Pre-Automated Renewal validation task is run),,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Include with Pre-Renewal Validation task:    

Using the new renewal term effective date, Send TASK if changes made in the current term include any of the following: 

•	Changes were made so that number of vehicles > than number of drivers by more than 1
•	Changes were made so that vehicle use = Delivery or TNC
•	Changes were made so that gross vehicle weight > 25,000
•	Changes were made so that vehicle Retail Value > $35,000,  
•	Changes were made so that vehicle = any of the vehicles on the vehicle list

If any of the above is true, generate a task to the UW group to review the policy. At that point, they can decide to allow the policy to renew or follow steps for non-renewing. If they decided to do nothing the policy will follow the renewal start process as normal.
",See Task worksheet,,,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Pre-Renewal Validation,,"Include with Pre-Renewal Validation task:    

Using the new renewal term effective date, Send TASK if changes made in the current term include any of the following:

If any of the following is true and the Unacceptable Driver Eligibility Override is unchecked OR the Unacceptable Vehicle Override is unchecked, generate a task to the UW group to review the policy. At that point, they can decide to allow the policy to renew or follow steps for non-renewing. If they decided to do nothing the policy will follow the renewal start process as normal.
",See Task worksheet,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Driver age 21 and over with more than 12 points in the past 3 years,,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Driver age 21 and over with more than 16 points in the past 3 years,,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Driver age under 21 with more than 6 points in the past 3 years,,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Driver age under 21 with more than 8 points in the past 3 years,,,,
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Driver Years Licensed < 5 with more than 8 points in the past 3 years,,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with more than 2 accidents within the past 3 years, regardless of fault",,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,"Driver with more than 3 accidents within the past 3 years, regardless of fault",,,,
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with 3 or more accidents within the past 3 years, regardless of fault",,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with more than 1 accident in the past 12 months, regardless of fault",,,,
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with 2 or more accidents in the past 12 months, regardless of fault",,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,"Driver with more than 2 accidents in the past 12 months, regardless of fault",,,,
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with a sum of more than 1 DUI/DWI and ""Major"" violations in their complete driving history (also consider DUI/DWI with At Fault Accidents)",,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Driver with more than 1 DUI/DWI in their complete driving history (also consider DUI/DWI with At Fault Accidents),,,,
PRIS,NSPA,X,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Driver with a Cancelled or Revoked license status,,,,
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with a Driver's License Status of any of the following: Cancelled, Revoked, or No License.",,,,
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Driver with a Revoked license status,,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,NO,YES,YES,YES,YES,Pre-Renewal Validation,,"Driver with a license from the following states: Minnesota, Michigan, Kansas, Texas, Arkansas, Delaware, Maryland, Massachusetts, New Jersey, New York, Kentucky",,,,"JAO 7/19/2023 - Remove for MO Maverick (MO allows KS licenses)
SJS 9.8.23 PRISUAT-1783
LE 9/10/2024- Added WV GW-1646"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with a license from the following states: Minnesota, Michigan, Kansas, Texas, Arkansas, Delaware, Maryland, Massachusetts, New Jersey, New York, Kentucky",,,,"JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 9/10/2024- Removed WV GW-1646"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,Pre-Renewal Validation,,"Driver with a license from the following states: Minnesota, Michigan, Kansas, Texas, Arkansas, Delaware, Maryland, Massachusetts, New Jersey, New York, Kentucky",,,,
PRIS,NSPA,X,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Risks where the number of drivers exceeds the number of vehicles by more than three,,,,"JAO 4/27/2023 - Added pre-renewal validation for OH Maverick SJS PRISUAT-1585
LE 11/21/2023- AZ requirements
LE 9/10/2024- Added WV GW-1646
LE 6/12/2025- Added TN GW-3793"
PRIS,NSPA,X,YES,NO,YES,YES,YES,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,YES,YES,Pre-Renewal Validation,,Vehicle over 30 years old,,,,"JAO 4/27/2023 - Remove OH-FR SJS PRISUT-1584
LE 6/09/2025- Remove for OK GW-3172
LE 6/12/2025- Removed for TN GW-3793"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,Pre-Renewal Validation,,Vehicle over 35 years old,,,,LE 6/12/2025- Added TN GW-3793
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Vehicle Model Year < 1970,,,,
PRIS,NSPA,X,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Vehicle with a garaging address outside of Policy State,,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,Vehicle with a physical address outside of Policy State,,,,LE 11/21/2023- AZ requirements PRISUAT-1834
PRIS,NSPA,X,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,Pre-Renewal Validation,,Risks where the number of vehicles exceeds the number of drivers by more than 1,,,,JAO 4/27/2023 - Remove OH-FR SJS PRISUT-1584
PRIS,NSPA,X,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,Pre-Renewal Validation,,Vehicle with OTC/COL coverage over 20 years old,,,,"JAO 4/27/2023 - Remove OH Maverick SJS PRISUAT-1585
JAO 7/19/2023 - Remove for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 6/12/2025- Removed for TN GW-3793"
PRIS,NSPA,X,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,Pre-Renewal Validation,,Vehicle with OTC/COL coverage over 25 years old,,,,"JAO 4/27/2023 - Add OH Maverick PRISUAT-1585
JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 6/12/2025- Added TN GW-3793"
PRIS,NSPA,X,,NO,NO,NO,YES,NO,YES,YES,YES,YES,,,,,,,,,,Pre-Renewal Validation,,"Vehicle with OTC/COL coverage aged 20-25 with ""Special"" or ""Limited"" in MODEL name",,,,"JAO 4/27/2023 - Add OH Maverick PRISUAT-1585
JAO 7/19/2023 - Add for MO Maverick
SJS 10.25.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834
LE 6/12/2025- Added TN GW-3793"
PRIS,NSPA,X,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,Pre-Renewal Validation,,Vehicle with a Model Year 2010 or prior with a symbol over 21  with OTC/COL coverage,,,,"JAO 7/19/2023 - Remove for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- remove for AZ PRISUAT-1834"
PRIS,NSPA,X,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,Pre-Renewal Validation,,Vehicle with a Model Year 2011 or newer with a symbol over 45  with OTC/COL coverage,,,,"JAO 7/19/2023 - Remove for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- remove for AZ PRISUAT-1834"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"If Vehicle Rating Method = Symbol
Vehicle with a Model Year 2010 or prior with a symbol over 21  with OTC/COL coverage",,,,"JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"If Vehicle Rating Method = Symbol
Vehicle with a Model Year 2011 or newer w+ith a symbol over 45  with OTC/COL coverage",,,,"JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834"
PRIS,NSPA,X,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,,,"Vehicle with a Value over $35,000 with OTC/COL coverage",,,,
PRIS,NSPA,X,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,YES,YES,YES,YES,Pre-Renewal Validation,,"Vehicle with a Value over $50,000 with OTC/COL coverage",,,,"JAO 7/19/2023 - Remove for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- remove for AZ PRISUAT-1834
LE 6/12/2025- Removed for TN GW-3793"
PRIS,NSPA,X,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"If Vehicle Rating Method = Value
Vehicle with a Value over $50,000 with OTC/COL coverage",,,,"JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834"
PRIS,NSPA,X,,NO,NO,NO,YES,NO,NO,YES,NO,NO,,,,,,,,,,Pre-Renewal Validation,,"Does the title for this vehicle have any Salvage History including a Rebuilt or Flood Designation?' is YES, AND vehicle has OTC or COL coverage",,,,"JAO 4/27/2023 - Add OH Maverick SJS PRISUAT-1585
JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- remove for AZ PRISUAT-1834
LE 9/10/2024- Removed WV GW-1646"
PRIS,NSPA,X,,NO,NO,NO,YES,NO,YES,NO,YES,YES,,,,,,,,,,Pre-Renewal Validation,,"If the VEHICLE TITLE HISTORY = Flood or Salvage, trigger warning",,,,"JAO 4/27/2023 - Add OH Maverick SJS PRISUAT-1585
JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834
LE 9/10/2024- Added WV GW-1646
LE 6/12/2025- Added TN GW-3793"
PRIS,NSPA,X,,NO,NO,NO,YES,NO,YES,NO,YES,YES,,,,,,,,,,Pre-Renewal Validation,,"If the VEHICLE TITLE HISTORY = Rebuilt AND vehicle has OTC or COLL coverage, trigger warning",,,,"JAO 4/27/2023 - Add OH Maverick SJS PRISUAT-1585
JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834
LE 9/10/2024- Added WV GW-1646
LE 6/12/2025- Added TN GW-3793"
PRIS,NSPA,X,YES,NO,YES,NO,NO,NO,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,Pre-Renewal Validation,,"If vehicle = any of the vehicles on the vehicle list, error if COLL or OTC coverage are added",,,,"JAO 7/19/2023 - Add for MO Maverick
SJS 9.8.23 PRISUAT-1783
LE 11/21/2023- AZ requirements PRISUAT-1834
LE 6/12/2025- Added TN GW-3793"
